timestamp,open,high,low,close,volume
2020-01-02 09:00:00,127.8,127.8,127.8,127.8,105.0
2020-01-02 10:00:00,128.02,128.6,128.02,128.6,1327.0
2020-01-02 11:00:00,128.5,128.5,128.2,128.2,1097.0
2020-01-02 12:00:00,128.36,128.94,127.8,128.61,7628.0
2020-01-02 13:00:00,128.47,129.39,128.3499,129.2,16866.0
2020-01-02 14:00:00,129.1,131.78,128.8,131.575,952724.0
2020-01-02 15:00:00,131.605,134.48,131.22,134.2495,1441838.0
2020-01-02 16:00:00,134.24,135.72,133.78,135.6669,1124589.0
2020-01-02 17:00:00,135.67,136.21,135.34,136.03,826559.0
2020-01-02 18:00:00,136.015,136.69,135.61,136.35,945590.0
2020-01-02 19:00:00,136.349,137.78,136.03,137.53,633775.0
2020-01-02 20:00:00,137.53,138.64,137.3,138.18,1588931.0
2020-01-02 21:00:00,138.22,138.49,138.06,138.29,33589.0
2020-01-02 22:00:00,138.29,138.29,138.1,138.22,6408.0
2020-01-02 23:00:00,138.22,138.22,137.99,137.99,7104.0
2020-01-03 00:00:00,138.22,138.25,138.22,138.25,1226.0
2020-01-03 09:00:00,136.8,136.8,134.1,134.51,3157.0
2020-01-03 10:00:00,135.0,135.11,134.13,134.13,2417.0
2020-01-03 11:00:00,134.13,134.2,134.01,134.2,2095.0
2020-01-03 12:00:00,134.17,136.0,134.17,135.55,26776.0
2020-01-03 13:00:00,134.022,136.2199,134.0,135.4,21642.0
2020-01-03 14:00:00,135.49,137.16,134.33,135.6,1143678.0
2020-01-03 15:00:00,135.5,135.5,134.38,134.57,940967.0
2020-01-03 16:00:00,134.61,135.14,134.17,134.88,523834.0
2020-01-03 17:00:00,134.87,135.7,134.4,135.54,445533.0
2020-01-03 18:00:00,135.52,135.69,134.94,135.28,391754.0
2020-01-03 19:00:00,135.21,135.3,134.31,134.82,328869.0
2020-01-03 20:00:00,134.85,135.07,133.78,133.86,905439.0
2020-01-03 21:00:00,133.8,134.94,133.75,133.81,175144.0
2020-01-03 22:00:00,133.98,133.98,133.67,133.67,1604.0
2020-01-03 23:00:00,133.8,133.8,133.72,133.79,1050.0
2020-01-04 00:00:00,133.78,133.78,133.7,133.7,1839.0
2020-01-06 09:00:00,132.89,132.89,131.1,132.03,2293.0
2020-01-06 10:00:00,132.29,132.48,132.29,132.48,365.0
2020-01-06 11:00:00,132.19,132.37,132.1,132.1,2486.0
2020-01-06 12:00:00,132.43,132.94,132.0,132.94,3412.0
2020-01-06 13:00:00,132.35,133.39,132.25,133.12,34317.0
2020-01-06 14:00:00,133.17,133.78,132.51,133.16,612580.0
2020-01-06 15:00:00,133.1109,135.0,132.75,134.66,617902.0
2020-01-06 16:00:00,134.63,134.86,134.3,134.83,340086.0
2020-01-06 17:00:00,134.8261,135.39,134.67,135.23,360114.0
2020-01-06 18:00:00,135.2,136.44,135.18,136.28,541030.0
2020-01-06 19:00:00,136.28,136.7375,136.0115,136.34,432899.0
2020-01-06 20:00:00,136.355,136.5,135.56,135.94,745805.0
2020-01-06 21:00:00,135.94,136.0,135.94,135.94,10418.0
2020-01-06 22:00:00,135.9,135.9,135.9,135.9,160.0
2020-01-06 23:00:00,135.94,135.94,135.6,135.6,1026.0
2020-01-07 00:00:00,135.65,135.94,135.65,135.94,930.0
2020-01-07 09:00:00,136.12,136.8,136.12,136.8,816.0
2020-01-07 10:00:00,136.9,137.59,136.9,137.48,11634.0
2020-01-07 11:00:00,137.69,137.69,137.0,137.2,10101.0
2020-01-07 12:00:00,137.3,138.39,137.3,138.39,8404.0
2020-01-07 13:00:00,138.0,138.43,135.94,137.89,109544.0
2020-01-07 14:00:00,137.92,138.2972,135.4001,137.48,868630.0
2020-01-07 15:00:00,137.5,139.47,137.35,138.3486,1129149.0
2020-01-07 16:00:00,138.34,138.44,137.06,137.1,591722.0
2020-01-07 17:00:00,137.11,137.83,136.87,137.76,399232.0
2020-01-07 18:00:00,137.76,138.005,136.83,137.265,403046.0
2020-01-07 19:00:00,137.27,137.49,136.96,137.22,257821.0
2020-01-07 20:00:00,137.26,137.4,136.65,136.7,540546.0
2020-01-07 21:00:00,136.7,136.7,136.0,136.5,26973.0
2020-01-07 22:00:00,136.5,136.5,136.5,136.5,1000.0
2020-01-07 23:00:00,136.4,136.6,134.2,134.56,8247.0
2020-01-08 00:00:00,134.51,134.51,132.31,133.5,10775.0
2020-01-08 09:00:00,135.4,135.85,135.33,135.63,2527.0
2020-01-08 10:00:00,135.51,136.15,135.5,136.15,1816.0
2020-01-08 11:00:00,136.49,136.49,136.39,136.49,1255.0
2020-01-08 12:00:00,136.2,136.7,136.16,136.7,4854.0
2020-01-08 13:00:00,136.025,137.49,136.025,136.95,6472.0
2020-01-08 14:00:00,136.5903,137.92,135.7,137.86,456086.0
2020-01-08 15:00:00,137.88,138.1,136.09,136.47,745845.0
2020-01-08 16:00:00,136.47,138.12,136.2157,137.4744,614047.0
2020-01-08 17:00:00,137.5,138.0699,137.3687,137.95,429156.0
2020-01-08 18:00:00,137.97,138.8799,137.78,138.405,317831.0
2020-01-08 19:00:00,138.4113,139.17,138.18,138.79,350682.0
2020-01-08 20:00:00,138.73,139.0,137.63,137.83,630991.0
2020-01-08 21:00:00,137.83,139.028,137.83,138.0843,23637.0
2020-01-08 22:00:00,137.9,138.24,137.83,137.83,3172.0
2020-01-08 23:00:00,138.68,138.68,138.68,138.68,150.0
2020-01-09 00:00:00,138.33,138.6,138.29,138.6,1233.0
2020-01-09 09:00:00,139.3,139.3,139.3,139.3,100.0
2020-01-09 10:00:00,140.06,141.45,140.06,141.44,1730.0
2020-01-09 11:00:00,141.05,141.39,141.05,141.34,798.0
2020-01-09 12:00:00,141.0,141.06,140.58,140.65,18514.0
2020-01-09 13:00:00,141.01,141.2299,140.75,141.0,17110.0
2020-01-09 14:00:00,140.86,142.4,140.02,141.49,1488761.0
2020-01-09 15:00:00,141.46,141.84,140.5,141.74,1188256.0
2020-01-09 16:00:00,141.74,142.43,141.25,142.4,869791.0
2020-01-09 17:00:00,142.4,142.48,140.8002,140.9149,701289.0
2020-01-09 18:00:00,140.9237,141.36,140.72,140.96,533484.0
2020-01-09 19:00:00,140.93,141.1399,140.37,140.6,456537.0
2020-01-09 20:00:00,140.58,140.9,140.23,140.86,763432.0
2020-01-09 21:00:00,140.86,141.1988,140.7998,141.08,38973.0
2020-01-09 22:00:00,141.0,141.4,140.86,141.38,4334.0
2020-01-09 23:00:00,141.39,141.4,141.1,141.2,3974.0
2020-01-10 00:00:00,141.1801,141.41,141.1801,141.41,2133.0
2020-01-10 09:00:00,142.0,142.7,142.0,142.33,700.0
2020-01-10 10:00:00,142.76,142.76,142.76,142.76,551.0
2020-01-10 11:00:00,142.75,143.0,142.75,142.95,586.0
2020-01-10 12:00:00,142.75,143.08,142.3,142.82,5065.0
2020-01-10 13:00:00,142.9999,143.0,142.0,142.4,14057.0
2020-01-10 14:00:00,142.46,142.87,140.86,142.41,972922.0
2020-01-10 15:00:00,142.435,144.04,142.24,143.3,1344977.0
2020-01-10 16:00:00,143.31,144.57,143.26,143.65,750518.0
2020-01-10 17:00:00,143.66,143.67,142.5304,143.2,782044.0
2020-01-10 18:00:00,143.1838,144.39,143.13,144.31,709171.0
2020-01-10 19:00:00,144.31,144.4078,143.56,144.09,550060.0
2020-01-10 20:00:00,144.1549,144.76,143.85,144.51,1235880.0
2020-01-10 21:00:00,144.51,144.76,144.21,144.4,48664.0
2020-01-10 22:00:00,144.4,144.98,144.4,144.89,4472.0
2020-01-10 23:00:00,144.78,144.78,144.5001,144.5001,1203.0
2020-01-11 00:00:00,144.61,144.75,144.61,144.75,345.0
2020-01-13 09:00:00,146.0,147.1,146.0,146.71,2354.0
2020-01-13 10:00:00,146.99,147.0,146.71,146.87,5404.0
2020-01-13 11:00:00,146.81,147.0,146.61,146.61,2107.0
2020-01-13 12:00:00,146.89,147.6,146.57,147.5,17754.0
2020-01-13 13:00:00,146.6999,147.9647,146.55,147.65,33142.0
2020-01-13 14:00:00,147.5,147.51,141.75,144.09,1710289.0
2020-01-13 15:00:00,144.064,145.57,141.96,143.03,1482354.0
2020-01-13 16:00:00,143.01,144.33,142.92,143.94,751095.0
2020-01-13 17:00:00,143.96,144.17,142.91,143.65,599452.0
2020-01-13 18:00:00,143.63,143.81,142.98,143.24,403778.0
2020-01-13 19:00:00,143.205,143.35,142.63,142.67,358133.0
2020-01-13 20:00:00,142.6338,142.915,142.04,142.27,699377.0
2020-01-13 21:00:00,142.26,143.52,142.16,142.38,129363.0
