timestamp,open,high,low,close,volume
2020-01-02 09:00:00,228.05,228.08,228.05,228.08,700.0
2020-01-02 11:00:00,227.9,227.9,227.9,227.9,300.0
2020-01-02 12:00:00,227.85,227.85,227.8,227.8,245.0
2020-01-02 13:00:00,227.9248,227.9248,227.55,227.55,3265.0
2020-01-02 14:00:00,227.5,227.7,226.87,227.375,446593.0
2020-01-02 15:00:00,227.35,227.47,226.71,227.19,445490.0
2020-01-02 16:00:00,227.23,227.41,227.1002,227.38,386039.0
2020-01-02 17:00:00,227.39,227.81,227.27,227.59,311544.0
2020-01-02 18:00:00,227.59,227.6797,227.13,227.25,296233.0
2020-01-02 19:00:00,227.2545,227.74,227.13,227.73,358869.0
2020-01-02 20:00:00,227.73,228.37,227.59,228.33,740138.0
2020-01-02 21:00:00,228.2,228.59,228.2,228.59,214369.0
2020-01-02 22:00:00,228.62,228.69,228.62,228.69,908.0
2020-01-02 23:00:00,228.68,228.68,228.44,228.44,600.0
2020-01-03 00:00:00,228.45,228.45,228.39,228.45,2936.0
2020-01-03 09:00:00,226.65,226.65,226.16,226.16,300.0
2020-01-03 11:00:00,225.0,225.0,225.0,225.0,2550.0
2020-01-03 12:00:00,224.62,225.6,224.5,225.5,2877.0
2020-01-03 13:00:00,224.9799,226.5,224.97,225.8,15584.0
2020-01-03 14:00:00,226.15,226.71,225.48,226.2,393119.0
2020-01-03 15:00:00,226.185,226.87,225.6,226.52,353815.0
2020-01-03 16:00:00,226.54,226.94,226.21,226.7468,245270.0
2020-01-03 17:00:00,226.73,227.27,226.7,227.0445,267213.0
2020-01-03 18:00:00,227.02,227.37,226.34,227.06,281428.0
2020-01-03 19:00:00,227.0346,227.36,226.76,227.2165,172293.0
2020-01-03 20:00:00,227.19,227.43,226.17,226.17,551020.0
2020-01-03 21:00:00,226.18,226.29,226.1,226.18,102663.0
2020-01-03 22:00:00,226.02,226.02,226.02,226.02,148.0
2020-01-03 23:00:00,226.02,226.02,226.02,226.02,100.0
2020-01-06 09:00:00,225.2,225.2,224.0,224.2,918.0
2020-01-06 10:00:00,224.5,224.5,224.5,224.5,269.0
2020-01-06 11:00:00,224.4,224.5,224.2,224.3,400.0
2020-01-06 12:00:00,224.0,224.97,224.0,224.97,2363.0
2020-01-06 13:00:00,224.0,224.7,224.0,224.6798,3592.0
2020-01-06 14:00:00,224.68,225.85,224.51,225.015,378181.0
2020-01-06 15:00:00,225.02,225.92,224.98,225.6,329318.0
2020-01-06 16:00:00,225.62,225.8252,225.2193,225.2942,422399.0
2020-01-06 17:00:00,225.28,225.84,225.21,225.78,261791.0
2020-01-06 18:00:00,225.75,226.3,225.72,226.024,297302.0
2020-01-06 19:00:00,226.07,226.39,225.92,226.32,249267.0
2020-01-06 20:00:00,226.34,227.13,226.155,227.06,659243.0
2020-01-06 21:00:00,226.89,226.99,226.7501,226.99,113752.0
2020-01-06 22:00:00,226.75,226.99,226.75,226.99,886404.0
2020-01-07 00:00:00,226.8,226.8,226.8,226.8,225.0
2020-01-07 12:00:00,227.87,227.87,227.87,227.87,2050.0
2020-01-07 13:00:00,227.87,227.87,226.93,226.95,2140.0
2020-01-07 14:00:00,227.06,227.37,225.44,225.85,380865.0
2020-01-07 15:00:00,225.85,226.12,225.56,226.04,359410.0
2020-01-07 16:00:00,225.9717,226.3,225.67,225.77,325130.0
