timestamp,open,high,low,close,volume
2020-01-02 09:00:00,93.2055,93.25,93.2055,93.25,5000.0
2020-01-02 12:00:00,93.24,93.434,93.24,93.4055,194000.0
2020-01-02 13:00:00,93.062,93.59,92.392,93.59,447100.0
2020-01-02 14:00:00,93.6075,94.095,93.3995,93.8275,13963420.0
2020-01-02 15:00:00,93.824,93.824,93.2075,93.5255,10787700.0
2020-01-02 16:00:00,93.5251,93.69,93.304,93.62,6171560.0
2020-01-02 17:00:00,93.6238,93.9485,93.5005,93.88,6885240.0
2020-01-02 18:00:00,93.8725,94.0605,93.7935,94.0575,4941200.0
2020-01-02 19:00:00,94.0625,94.8675,94.0425,94.7485,13885260.0
2020-01-02 20:00:00,94.7465,94.9,94.55,94.8855,14281080.0
2020-01-02 21:00:00,94.9005,95.0235,94.894,95.0235,2286320.0
2020-01-02 22:00:00,94.9585,94.9585,94.9575,94.9575,18480.0
2020-01-02 23:00:00,94.9825,95.0,94.961,94.961,19300.0
2020-01-03 00:00:00,94.943,94.9945,94.943,94.99,49680.0
2020-01-03 09:00:00,93.5,93.5,93.375,93.4,26860.0
2020-01-03 10:00:00,93.5875,93.5875,93.01,93.01,59300.0
2020-01-03 11:00:00,93.15,93.1615,93.0,93.135,107280.0
2020-01-03 12:00:00,93.242,93.603,93.15,93.55,524940.0
2020-01-03 13:00:00,93.3994,93.8,93.1025,93.575,992620.0
2020-01-03 14:00:00,93.575,94.1745,93.15,93.653,17790260.0
2020-01-03 15:00:00,93.666,93.973,93.4815,93.686,11558440.0
2020-01-03 16:00:00,93.702,93.8307,93.5275,93.7717,5615520.0
2020-01-03 17:00:00,93.7715,94.3098,93.7715,94.1613,7985920.0
2020-01-03 18:00:00,94.1656,94.1665,93.555,93.79,5863060.0
2020-01-03 19:00:00,93.8029,93.842,93.5765,93.7905,4443160.0
2020-01-03 20:00:00,93.8025,93.9,93.5275,93.7465,12293180.0
2020-01-03 21:00:00,93.7485,93.7485,93.6125,93.6165,1789400.0
2020-01-03 22:00:00,93.6,93.64,93.6,93.64,19200.0
2020-01-04 00:00:00,93.6115,93.6115,93.572,93.572,9100.0
2020-01-06 09:00:00,92.985,92.985,92.6695,92.809,26820.0
2020-01-06 10:00:00,92.9,92.9,92.85,92.85,15360.0
2020-01-06 11:00:00,92.8885,92.9495,92.85,92.9495,21580.0
2020-01-06 12:00:00,93.0,93.3325,93.0,93.255,207920.0
2020-01-06 13:00:00,93.0,93.1755,93.0,93.0655,214120.0
2020-01-06 14:00:00,93.1,94.6945,92.98,94.4315,17449080.0
2020-01-06 15:00:00,94.4495,95.0,94.314,94.8383,15198000.0
2020-01-06 16:00:00,94.85,94.94,94.5673,94.6045,6942940.0
2020-01-06 17:00:00,94.614,94.65,94.3475,94.6,6164680.0
2020-01-06 18:00:00,94.5876,94.9125,94.5673,94.7905,5204420.0
2020-01-06 19:00:00,94.7918,94.9425,94.684,94.7875,5266160.0
2020-01-06 20:00:00,94.805,95.1845,94.739,95.1665,14670720.0
2020-01-06 21:00:00,95.144,95.15,94.85,95.144,2174900.0
2020-01-06 22:00:00,95.144,95.144,95.144,95.144,1660200.0
2020-01-06 23:00:00,95.007,95.007,95.007,95.007,2520.0
2020-01-07 00:00:00,95.075,95.075,95.075,95.075,4020.0
2020-01-07 09:00:00,95.46,95.46,95.4,95.4,5560.0
2020-01-07 10:00:00,95.325,95.325,95.15,95.25,13740.0
2020-01-07 11:00:00,95.3075,95.35,95.175,95.175,45160.0
2020-01-07 12:00:00,95.2,95.45,95.2,95.3475,226180.0
2020-01-07 13:00:00,95.3967,95.4,94.9065,95.051,551240.0
2020-01-07 14:00:00,95.1,95.444,94.6022,95.0093,16869420.0
2020-01-07 15:00:00,95.011,95.3,94.715,94.9605,11317920.0
2020-01-07 16:00:00,94.981,95.2105,94.951,95.0305,6661740.0
2020-01-07 17:00:00,95.0225,95.024,94.824,94.985,4314100.0
2020-01-07 18:00:00,94.9955,95.6945,94.9658,95.6525,10841060.0
2020-01-07 19:00:00,95.6541,95.6665,95.159,95.3625,7456240.0
2020-01-07 20:00:00,95.375,95.58,95.2195,95.343,11150120.0
2020-01-07 21:00:00,95.343,95.343,94.9958,95.15,2742560.0
2020-01-07 22:00:00,95.343,95.343,95.075,95.08,106700.0
2020-01-07 23:00:00,95.045,95.1,93.65,93.7515,590940.0
2020-01-08 00:00:00,93.7,93.7,92.75,93.15,938200.0
2020-01-08 09:00:00,94.8,94.85,94.7165,94.726,27020.0
2020-01-08 10:00:00,94.99,95.15,94.99,95.15,33780.0
2020-01-08 11:00:00,95.29,95.2965,95.15,95.15,33600.0
2020-01-08 12:00:00,95.0805,95.1545,94.9425,95.1,488700.0
2020-01-08 13:00:00,95.15,95.581,94.76,94.899,1471560.0
2020-01-08 14:00:00,94.899,95.55,94.7838,95.195,12139700.0
2020-01-08 15:00:00,95.1985,95.3,94.3222,94.5775,11520600.0
2020-01-08 16:00:00,94.5998,95.514,94.46,95.1453,12614100.0
2020-01-08 17:00:00,95.1436,95.282,94.91,95.1819,6144700.0
2020-01-08 18:00:00,95.1852,95.22,94.911,94.9968,3681520.0
2020-01-08 19:00:00,94.9995,95.05,94.8429,94.9995,4621840.0
2020-01-08 20:00:00,95.025,95.3,94.531,94.6045,10589120.0
2020-01-08 21:00:00,94.5985,95.0993,94.5985,94.69,862240.0
2020-01-08 22:00:00,94.6845,94.6845,94.625,94.6475,388220.0
2020-01-08 23:00:00,94.6475,94.7715,94.6475,94.7395,32740.0
2020-01-09 00:00:00,94.755,94.775,94.755,94.775,6080.0
2020-01-09 10:00:00,95.34,95.3715,95.25,95.261,18560.0
2020-01-09 11:00:00,95.2975,95.3,95.2755,95.3,12780.0
2020-01-09 12:00:00,95.275,95.4,95.245,95.3705,280680.0
2020-01-09 13:00:00,95.2518,95.4805,94.8345,95.4515,475240.0
2020-01-09 14:00:00,95.448,95.891,95.13,95.4998,14888800.0
2020-01-09 15:00:00,95.488,95.7225,95.205,95.6115,10361240.0
2020-01-09 16:00:00,95.585,95.656,95.325,95.5708,6272860.0
2020-01-09 17:00:00,95.5526,95.5611,94.7902,95.192,8129200.0
2020-01-09 18:00:00,95.1904,95.268,94.916,95.174,5508780.0
2020-01-09 19:00:00,95.1645,95.2,94.8938,95.0305,4463760.0
2020-01-09 20:00:00,95.0405,95.1091,94.87,95.05,7650360.0
2020-01-09 21:00:00,95.0525,95.0635,95.0,95.05,2251320.0
2020-01-09 22:00:00,95.025,95.0525,95.025,95.0525,33280.0
2020-01-09 23:00:00,95.0275,95.0625,95.0275,95.0625,19600.0
2020-01-10 00:00:00,95.09,95.175,95.09,95.175,87700.0
2020-01-10 11:00:00,95.25,95.25,95.25,95.25,2480.0
2020-01-10 12:00:00,95.2975,95.35,95.25,95.33,68360.0
2020-01-10 13:00:00,95.304,95.3995,95.1005,95.35,324740.0
2020-01-10 14:00:00,95.2625,95.347,94.525,94.9158,9851740.0
2020-01-10 15:00:00,94.8855,95.0545,94.6798,94.91,8287740.0
2020-01-10 16:00:00,94.8958,95.032,94.75,94.7695,5437340.0
2020-01-10 17:00:00,94.7305,94.733,94.317,94.5033,6584260.0
2020-01-10 18:00:00,94.4988,94.5755,94.1861,94.4074,5718660.0
2020-01-10 19:00:00,94.4075,94.4872,94.133,94.2985,5535340.0
2020-01-10 20:00:00,94.2841,94.3249,94.0,94.149,11096640.0
2020-01-10 21:00:00,94.158,94.1625,94.1005,94.14,894480.0
2020-01-10 22:00:00,94.135,94.135,94.1125,94.122,18560.0
2020-01-10 23:00:00,94.135,94.15,94.1,94.1,30600.0
2020-01-11 00:00:00,94.06,94.06,94.06,94.06,3240.0
2020-01-13 09:00:00,94.478,94.478,94.478,94.478,7540.0
2020-01-13 10:00:00,94.467,94.467,94.467,94.467,5780.0
2020-01-13 12:00:00,94.5,94.564,94.5,94.5245,97080.0
2020-01-13 13:00:00,94.51,94.575,94.4125,94.4525,191880.0
2020-01-13 14:00:00,94.5,94.9,94.225,94.3328,11684360.0
2020-01-13 15:00:00,94.3485,94.4975,94.04,94.3278,8779000.0
2020-01-13 16:00:00,94.337,94.739,94.258,94.731,6386320.0
2020-01-13 17:00:00,94.7255,94.863,94.6335,94.6984,5490540.0
2020-01-13 18:00:00,94.6955,94.822,94.601,94.744,4038240.0
2020-01-13 19:00:00,94.75,94.855,94.666,94.748,4391280.0
2020-01-13 20:00:00,94.7485,94.762,94.4185,94.5705,8800760.0
2020-01-13 21:00:00,94.565,94.615,94.5005,94.615,1791520.0
2020-01-13 22:00:00,94.565,94.565,94.565,94.565,11320.0
2020-01-13 23:00:00,94.565,94.65,94.565,94.65,266320.0
2020-01-14 00:00:00,94.665,94.68,94.626,94.626,54440.0
2020-01-14 09:00:00,94.25,94.25,94.25,94.25,5780.0
2020-01-14 10:00:00,94.4765,94.4765,94.4765,94.4765,2000.0
2020-01-14 11:00:00,94.35,94.35,94.35,94.35,2000.0
2020-01-14 12:00:00,94.4445,94.553,94.4445,94.4995,55200.0
2020-01-14 13:00:00,94.445,94.6145,94.405,94.442,158340.0
2020-01-14 14:00:00,94.3505,94.3955,92.936,93.0185,17110900.0
2020-01-14 15:00:00,93.0088,93.6628,92.9275,93.41,11647900.0
2020-01-14 16:00:00,93.41,93.8402,93.3945,93.7095,6075180.0
2020-01-14 17:00:00,93.7273,93.777,93.4565,93.478,4560540.0
2020-01-14 18:00:00,93.4575,93.6335,93.2291,93.3648,7170340.0
2020-01-14 19:00:00,93.3523,93.5545,93.1656,93.2885,6087660.0
2020-01-14 20:00:00,93.2926,93.5,93.1585,93.46,9013580.0
2020-01-14 21:00:00,93.472,93.5,93.45,93.5,1290060.0
2020-01-14 22:00:00,93.4875,93.4875,93.472,93.472,712100.0
2020-01-14 23:00:00,93.4685,93.4685,93.4005,93.425,18820.0
2020-01-15 00:00:00,93.3875,93.3875,93.25,93.2525,34100.0
2020-01-15 09:00:00,93.3,93.3,93.3,93.3,4280.0
2020-01-15 10:00:00,93.35,93.35,93.35,93.35,4740.0
2020-01-15 11:00:00,93.45,93.45,93.365,93.365,6120.0
2020-01-15 12:00:00,93.364,93.6,93.364,93.6,132680.0
2020-01-15 13:00:00,93.4,93.625,93.35,93.4,237000.0
2020-01-15 14:00:00,93.4625,93.943,93.215,93.831,10010460.0
2020-01-15 15:00:00,93.825,93.9,93.4093,93.5105,8158460.0
2020-01-15 16:00:00,93.5145,93.5145,92.97,93.2464,8810120.0
2020-01-15 17:00:00,93.2195,93.374,93.1745,93.2071,3786940.0
2020-01-15 18:00:00,93.2016,93.25,92.7545,92.8845,6639540.0
2020-01-15 19:00:00,92.89,93.1595,92.872,93.0323,5463780.0
2020-01-15 20:00:00,93.043,93.129,92.775,93.1005,9645760.0
2020-01-15 21:00:00,93.101,93.109,93.05,93.101,788480.0
2020-01-15 22:00:00,93.121,93.125,93.105,93.105,41820.0
2020-01-15 23:00:00,93.135,93.2975,93.135,93.2975,69480.0
2020-01-16 00:00:00,93.27,93.27,93.225,93.2375,16700.0
2020-01-16 09:00:00,93.5,93.5,93.5,93.5,8940.0
2020-01-16 10:00:00,93.5,93.5,93.5,93.5,2400.0
2020-01-16 11:00:00,93.5375,93.5375,93.5375,93.5375,8920.0
2020-01-16 12:00:00,93.55,93.5715,93.5,93.5715,88900.0
2020-01-16 13:00:00,93.525,93.9,93.5,93.85,328720.0
2020-01-16 14:00:00,93.7655,94.2795,93.726,93.932,11587200.0
2020-01-16 15:00:00,93.9114,94.059,93.301,93.3909,9187400.0
2020-01-16 16:00:00,93.407,93.68,93.3022,93.6155,5485200.0
2020-01-16 17:00:00,93.6268,93.64,93.326,93.4005,4201940.0
2020-01-16 18:00:00,93.4285,93.65,93.35,93.5802,3167840.0
2020-01-16 19:00:00,93.5785,93.6995,93.5115,93.5115,3710860.0
2020-01-16 20:00:00,93.5095,93.9263,93.434,93.8975,10294440.0
2020-01-16 21:00:00,93.897,93.897,93.478,93.8255,1977060.0
2020-01-16 22:00:00,93.845,93.845,93.825,93.825,14780.0
2020-01-16 23:00:00,93.9,93.9055,93.9,93.9,23480.0
2020-01-17 00:00:00,93.86,93.86,93.8475,93.86,48560.0
2020-01-17 10:00:00,94.135,94.135,94.135,94.135,2840.0
2020-01-17 12:00:00,94.0155,94.075,94.0005,94.025,74960.0
2020-01-17 13:00:00,94.05,94.156,94.0075,94.125,246280.0
2020-01-17 14:00:00,94.1005,94.337,93.5503,93.8065,13124400.0
2020-01-17 15:00:00,93.8063,93.829,93.395,93.441,9350040.0
2020-01-17 16:00:00,93.4525,93.511,93.126,93.2311,7760720.0
2020-01-17 17:00:00,93.2559,93.4055,93.1375,93.1555,8875700.0
2020-01-17 18:00:00,93.1565,93.306,93.1365,93.2075,4215520.0
2020-01-17 19:00:00,93.202,93.2636,93.0,93.1173,5921180.0
2020-01-17 20:00:00,93.1084,93.325,92.8625,93.2355,16352640.0
2020-01-17 21:00:00,93.236,93.248,93.188,93.223,5554620.0
2020-01-17 22:00:00,93.2225,93.25,93.2225,93.25,31100.0
2020-01-18 00:00:00,93.2525,93.335,93.2525,93.318,26660.0
2020-01-21 09:00:00,92.9,92.9,92.8,92.8,14380.0
2020-01-21 12:00:00,92.85,93.0,92.8155,92.9085,117420.0
2020-01-21 13:00:00,92.9,93.0495,92.8,93.0,131780.0
2020-01-21 14:00:00,93.099,93.6095,93.0375,93.4986,10490240.0
2020-01-21 15:00:00,93.4933,93.772,93.39,93.523,8428500.0
2020-01-21 16:00:00,93.5015,93.77,93.485,93.6845,5337060.0
2020-01-21 17:00:00,93.665,93.727,93.4668,93.5685,3408280.0
2020-01-21 18:00:00,93.558,93.6093,93.0475,93.0575,4803600.0
2020-01-21 19:00:00,93.0625,93.4855,93.0,93.485,4876040.0
2020-01-21 20:00:00,93.4623,94.7135,93.4623,94.6275,22787540.0
2020-01-21 21:00:00,94.6,94.71,93.6188,94.555,5062480.0
2020-01-21 22:00:00,94.523,94.6665,94.523,94.6665,45640.0
2020-01-21 23:00:00,94.635,94.6875,94.6,94.605,15260.0
2020-01-22 00:00:00,94.6875,94.7025,94.6875,94.7025,12880.0
2020-01-22 10:00:00,95.088,95.088,95.0,95.0,18760.0
2020-01-22 11:00:00,95.0,95.05,95.0,95.05,32980.0
2020-01-22 12:00:00,95.1765,95.1875,95.0,95.1625,150440.0
2020-01-22 13:00:00,95.1327,95.1975,94.9605,94.9775,389260.0
2020-01-22 14:00:00,94.8825,95.125,94.167,94.9762,15151640.0
2020-01-22 15:00:00,94.999,95.1245,94.35,94.5178,10938640.0
2020-01-22 16:00:00,94.518,94.66,94.2275,94.5308,6625860.0
2020-01-22 17:00:00,94.526,94.8745,94.4168,94.8277,5826820.0
2020-01-22 18:00:00,94.8075,94.949,94.55,94.562,4871000.0
2020-01-22 19:00:00,94.5615,94.774,94.5185,94.5553,4139500.0
2020-01-22 20:00:00,94.5695,94.5835,94.2175,94.373,9799500.0
2020-01-22 21:00:00,94.373,94.373,94.31,94.373,1001760.0
2020-01-22 22:00:00,94.26,94.26,94.26,94.26,4120.0
2020-01-22 23:00:00,94.3375,94.3375,94.26,94.2875,43240.0
2020-01-23 12:00:00,94.376,94.376,94.25,94.25,46120.0
2020-01-23 13:00:00,94.3505,94.3505,94.2,94.35,80380.0
2020-01-23 14:00:00,94.266,94.3695,93.638,94.011,8300120.0
2020-01-23 15:00:00,93.961,94.316,93.9345,93.9915,6855680.0
2020-01-23 16:00:00,93.986,94.079,93.823,93.9895,4757800.0
2020-01-23 17:00:00,93.9879,94.162,93.86,93.9258,4101800.0
2020-01-23 18:00:00,93.9345,94.25,93.862,94.226,3902000.0
2020-01-23 19:00:00,94.2148,94.424,94.198,94.4138,5028220.0
2020-01-23 20:00:00,94.4,94.4988,94.1955,94.229,7155480.0
2020-01-23 21:00:00,94.229,94.39,94.2265,94.3025,2659620.0
2020-01-23 22:00:00,94.3155,94.3275,94.3155,94.3275,14020.0
2020-01-23 23:00:00,94.3675,94.4,94.35,94.35,45980.0
2020-01-24 00:00:00,94.375,94.375,94.375,94.375,8940.0
2020-01-24 12:00:00,94.4,94.405,94.3485,94.36,47060.0
2020-01-24 13:00:00,94.35,94.4735,94.35,94.4735,110820.0
2020-01-24 14:00:00,94.5545,94.7495,94.4,94.5468,7847920.0
2020-01-24 15:00:00,94.5505,94.637,94.242,94.4183,7884360.0
2020-01-24 16:00:00,94.3905,94.413,93.565,93.6585,9100000.0
2020-01-24 17:00:00,93.626,93.628,93.25,93.498,9332920.0
2020-01-24 18:00:00,93.45,93.4555,92.8225,92.8875,8512480.0
2020-01-24 19:00:00,92.8828,93.0655,92.372,93.0096,12498460.0
2020-01-24 20:00:00,93.0265,93.189,92.8565,93.082,13129880.0
2020-01-24 21:00:00,93.082,93.1,93.0005,93.082,1772580.0
2020-01-24 22:00:00,92.9675,92.9995,92.9375,92.9995,32000.0
2020-01-24 23:00:00,92.9875,92.9875,92.9875,92.9875,8120.0
2020-01-25 00:00:00,92.8625,92.8625,92.8625,92.8625,6200.0
2020-01-27 09:00:00,92.25,92.25,91.7355,91.7355,15960.0
2020-01-27 10:00:00,91.504,91.504,91.006,91.0515,26660.0
2020-01-27 11:00:00,90.8945,91.225,90.8495,91.0,65640.0
2020-01-27 12:00:00,91.092,91.783,91.092,91.625,380680.0
2020-01-27 13:00:00,91.425,91.688,91.2,91.6425,432400.0
2020-01-27 14:00:00,91.612,91.95,90.767,91.8045,17476740.0
2020-01-27 15:00:00,91.8103,91.899,91.3985,91.7025,11735080.0
2020-01-27 16:00:00,91.6805,91.8505,91.3965,91.7255,6892880.0
2020-01-27 17:00:00,91.7075,92.05,91.595,91.737,5724100.0
2020-01-27 18:00:00,91.7201,91.9775,91.673,91.7815,3205860.0
2020-01-27 19:00:00,91.815,91.9385,91.4655,91.625,5320100.0
2020-01-27 20:00:00,91.584,91.6795,91.375,91.4445,9912400.0
2020-01-27 21:00:00,91.417,91.476,91.405,91.45,1427940.0
2020-01-27 22:00:00,91.4368,91.5045,91.417,91.5045,162800.0
2020-01-27 23:00:00,91.4975,91.556,91.49,91.517,50280.0
2020-01-28 00:00:00,91.55,91.594,91.55,91.575,16080.0
2020-01-28 09:00:00,91.8,91.87,91.8,91.87,6360.0
2020-01-28 11:00:00,91.8825,91.8825,91.8825,91.8825,2000.0
2020-01-28 12:00:00,92.0005,92.137,91.9925,92.0,111020.0
2020-01-28 13:00:00,91.893,92.15,91.821,91.97,261180.0
2020-01-28 14:00:00,92.005,92.15,91.501,91.8028,7829680.0
2020-01-28 15:00:00,91.8475,92.0805,91.525,92.0415,9500880.0
2020-01-28 16:00:00,92.0313,92.5945,91.93,92.5265,7775140.0
2020-01-28 17:00:00,92.5205,92.628,92.35,92.5041,4550920.0
2020-01-28 18:00:00,92.4875,92.8436,92.3265,92.8285,4552540.0
2020-01-28 19:00:00,92.8445,92.9055,92.6185,92.7155,4693220.0
2020-01-28 20:00:00,92.7085,92.8125,92.56,92.6665,7670280.0
2020-01-28 21:00:00,92.6625,93.05,92.65,92.95,2673240.0
2020-01-28 22:00:00,92.999,93.025,92.9065,92.9675,1607020.0
2020-01-28 23:00:00,92.8235,92.8235,92.65,92.7,39380.0
2020-01-29 00:00:00,92.7995,92.7995,92.7,92.7,67620.0
2020-01-29 09:00:00,93.0,93.0,93.0,93.0,3700.0
2020-01-29 10:00:00,92.95,92.95,92.95,92.95,16900.0
2020-01-29 12:00:00,93.25,93.25,93.1425,93.2,82920.0
2020-01-29 13:00:00,93.2162,93.274,93.125,93.197,164660.0
2020-01-29 14:00:00,93.15,93.7375,92.95,93.174,8454420.0
2020-01-29 15:00:00,93.125,93.2015,92.751,93.155,7574320.0
2020-01-29 16:00:00,93.1515,93.2306,92.95,93.222,3406580.0
2020-01-29 17:00:00,93.1898,93.366,93.122,93.2538,3007940.0
2020-01-29 18:00:00,93.2515,93.47,93.1496,93.3,2974120.0
2020-01-29 19:00:00,93.3246,93.5282,93.2,93.2655,3635620.0
2020-01-29 20:00:00,93.2965,93.3125,92.861,92.9,7379120.0
2020-01-29 21:00:00,92.9,93.0975,92.4,92.8275,1992480.0
2020-01-29 22:00:00,92.851,92.97,92.8165,92.894,111000.0
2020-01-29 23:00:00,92.918,93.2,92.918,93.075,148180.0
2020-01-30 00:00:00,93.0945,93.187,93.05,93.187,55660.0
2020-01-30 11:00:00,92.4375,92.5,92.4375,92.5,6700.0
2020-01-30 12:00:00,92.7,92.8475,92.5625,92.7,190780.0
2020-01-30 13:00:00,92.7,92.8765,92.6,92.848,260720.0
2020-01-30 14:00:00,92.825,93.5295,92.8,92.8515,10949660.0
2020-01-30 15:00:00,92.8708,93.23,92.5313,92.5923,9544920.0
2020-01-30 16:00:00,92.5905,93.066,92.5305,92.9235,6560580.0
2020-01-30 17:00:00,92.9375,93.049,92.6125,92.6876,5341680.0
2020-01-30 18:00:00,92.7275,93.1205,92.65,93.074,5498460.0
2020-01-30 19:00:00,93.0915,93.5205,92.9859,93.3323,9403620.0
2020-01-30 20:00:00,93.3495,93.6435,93.2515,93.5445,17233620.0
2020-01-30 21:00:00,93.534,106.687,93.534,104.626,48247740.0
2020-01-30 22:00:00,104.625,104.625,103.401,103.7,5402120.0
2020-01-30 23:00:00,103.6975,103.85,102.75,102.75,3244060.0
2020-01-31 00:00:00,102.75,102.833,102.5015,102.65,2143640.0
2020-01-31 09:00:00,101.675,102.1255,101.5055,101.65,271700.0
2020-01-31 10:00:00,101.703,101.8495,101.0,101.6875,303100.0
2020-01-31 11:00:00,101.7275,102.2,101.5,102.194,474420.0
2020-01-31 12:00:00,102.2,103.812,102.1575,103.7,3661780.0
2020-01-31 13:00:00,102.8897,104.4,102.2725,103.75,4951620.0
2020-01-31 14:00:00,103.8,104.17,100.1135,101.975,110764480.0
2020-01-31 15:00:00,101.961,102.6715,101.8115,102.15,51849500.0
2020-01-31 16:00:00,102.15,102.2935,101.252,102.2778,31984460.0
2020-01-31 17:00:00,102.2669,102.4,101.3615,101.65,20626340.0
2020-01-31 18:00:00,101.667,101.85,100.9665,101.3378,18543540.0
2020-01-31 19:00:00,101.3634,101.5,101.14,101.1726,15031500.0
2020-01-31 20:00:00,101.1796,101.2235,100.15,100.3875,36717080.0
2020-01-31 21:00:00,100.436,101.665,100.415,100.425,3685780.0
2020-01-31 22:00:00,100.425,100.5,100.425,100.5,142480.0
2020-01-31 23:00:00,100.5025,100.53,100.4255,100.4255,67680.0
2020-02-01 00:00:00,100.3,100.395,100.2545,100.3,116340.0
2020-02-03 09:00:00,100.748,101.0,100.695,100.81,44980.0
